Amount Requested,Application Date,Loan Title,Risk_Score,Debt-To-Income Ratio,Zip Code,State,Employment Length,Policy Code
15000.0,2018-07-18,Credit card refinancing,,16%,039xx,ME,< 1 year,0.0
10000.0,2018-01-04,Other,627.0,13.52%,331xx,FL,< 1 year,0.0
15000.0,2017-01-17,debt_consolidation,,24.7%,301xx,GA,< 1 year,0.0
6000.0,2017-05-03,car,,1%,606xx,IL,< 1 year,0.0
18000.0,2016-03-24,debt_consolidation,,54.44%,672xx,KS,< 1 year,0.0
1000.0,2016-05-21,other,,3.4%,065xx,CT,< 1 year,0.0
10000.0,2017-08-16,Debt consolidation,678.0,46.28%,770xx,TX,< 1 year,0.0
13000.0,2016-03-21,debt_consolidation,,66.32%,454xx,OH,< 1 year,0.0
18375.0,2018-12-13,Other,,17.63%,373xx,TN,< 1 year,0.0
5000.0,2017-10-05,debt_consolidation,592.0,0%,751xx,TX,,0.0
6000.0,2018-05-02,Credit card refinancing,693.0,32.98%,648xx,MO,< 1 year,0.0
4000.0,2017-08-06,Credit card refinancing,612.0,41.08%,427xx,KY,< 1 year,0.0
25000.0,2018-02-01,Car financing,,23.22%,370xx,TN,< 1 year,0.0
15000.0,2017-02-02,Credit card refinancing,634.0,50.83%,482xx,MI,< 1 year,0.0
6000.0,2017-05-09,Major purchase,603.0,7.08%,606xx,IL,< 1 year,0.0
10000.0,2016-12-20,car,,27.39%,381xx,TN,< 1 year,0.0
5000.0,2014-02-04,debt_consolidation,653.0,-1%,018xx,MA,< 1 year,0.0
1500.0,2013-10-14,medical,493.0,45.61%,492xx,MI,< 1 year,0.0
35000.0,2017-09-09,debt_consolidation,,39.27%,173xx,PA,< 1 year,0.0
25500.0,2012-10-06,debt_consolidation,645.0,35.42%,747xx,OK,8 years,0.0
20000.0,2018-08-07,Debt consolidation,,30.47%,605xx,IL,< 1 year,0.0
5000.0,2017-04-05,credit_card,,1.42%,761xx,TX,5 years,0.0
3000.0,2018-11-15,Major purchase,,23.05%,928xx,CA,< 1 year,0.0
10000.0,2018-12-17,Credit card refinancing,,22.37%,860xx,AZ,< 1 year,0.0
2400.0,2013-09-08,moving,550.0,86.36%,600xx,IL,< 1 year,0.0
7000.0,2017-05-25,Other,578.0,4.23%,196xx,PA,< 1 year,0.0
1000.0,2018-10-14,Other,,6%,364xx,AL,< 1 year,0.0
9000.0,2018-11-10,Other,,42.84%,302xx,GA,< 1 year,0.0
16000.0,2018-03-16,Debt consolidation,,23.79%,645xx,MO,< 1 year,0.0
7000.0,2018-04-24,Credit card refinancing,,27.86%,530xx,WI,< 1 year,0.0
5000.0,2018-04-04,Other,,13.03%,077xx,NJ,1 year,0.0
3000.0,2018-11-07,Credit card refinancing,,14.47%,105xx,NY,< 1 year,0.0
10000.0,2018-05-30,Credit card refinancing,,26.55%,142xx,NY,< 1 year,0.0
10000.0,2018-01-12,Debt consolidation,,100%,484xx,MI,< 1 year,0.0
5000.0,2016-07-27,home_improvement,595.0,0%,441xx,OH,< 1 year,0.0
11000.0,2018-06-24,Debt consolidation,,41.26%,303xx,GA,,0.0
30000.0,2016-01-19,small_business,,-1%,112xx,NY,< 1 year,0.0
10000.0,2018-09-19,Debt consolidation,,24.8%,781xx,TX,< 1 year,0.0
7500.0,2013-12-08,other,,0%,126xx,NY,5 years,0.0
20000.0,2016-12-03,Debt consolidation,647.0,49.8%,294xx,SC,< 1 year,0.0
5000.0,2016-08-20,debt_consolidation,,22.49%,327xx,FL,< 1 year,0.0
20000.0,2016-12-12,debt_consolidation,,22.46%,190xx,PA,< 1 year,0.0
5500.0,2018-12-20,Debt consolidation,,201.2%,366xx,AL,< 1 year,0.0
31300.0,2017-10-11,Debt consolidation,696.0,32.42%,433xx,OH,< 1 year,0.0
4400.0,2016-07-06,medical,609.0,0%,456xx,OH,< 1 year,0.0
17000.0,2017-09-21,debt_consolidation,,37.65%,083xx,NJ,< 1 year,0.0
25000.0,2016-12-19,Debt consolidation,671.0,36.95%,920xx,CA,< 1 year,0.0
10000.0,2015-02-21,debt_consolidation,685.0,12.3%,799xx,TX,< 1 year,0.0
5000.0,2018-05-07,Other,637.0,0%,283xx,NC,< 1 year,0.0
12000.0,2017-01-23,Debt consolidation,649.0,31.3%,278xx,NC,< 1 year,0.0
1000.0,2016-03-29,other,,5.25%,952xx,CA,5 years,0.0
8000.0,2018-07-22,Debt consolidation,,18.14%,483xx,MI,< 1 year,0.0
40000.0,2017-08-01,debt_consolidation,,35.48%,112xx,NY,< 1 year,0.0
25000.0,2013-08-27,debt_consolidation,645.0,10.91%,921xx,CA,< 1 year,0.0
6000.0,2016-06-15,debt_consolidation,,3.24%,469xx,IN,< 1 year,0.0
2000.0,2012-03-05,debt_consolidation,640.0,9.2%,490xx,MI,< 1 year,0.0
10000.0,2018-09-12,Debt consolidation,,39.12%,330xx,FL,< 1 year,0.0
10000.0,2018-02-06,Home buying,,22.78%,125xx,NY,< 1 year,0.0
3000.0,2018-08-24,Debt consolidation,,6.16%,088xx,NJ,< 1 year,0.0
17000.0,2018-03-21,Other,,6.98%,329xx,FL,< 1 year,0.0
15000.0,2014-07-16,Business Loan,,-1%,701xx,LA,< 1 year,0.0
10000.0,2017-01-25,Home improvement,621.0,46%,368xx,AL,< 1 year,0.0
1500.0,2016-12-09,vacation,,13.92%,282xx,NC,5 years,0.0
20000.0,2016-03-15,Other,,20.87%,601xx,IL,< 1 year,0.0
20000.0,2018-01-29,Debt consolidation,,24.8%,061xx,CT,< 1 year,0.0
35000.0,2014-10-17,credit_card,634.0,57.67%,339xx,FL,5 years,0.0
10000.0,2018-12-02,Credit card refinancing,,27.39%,126xx,NY,< 1 year,0.0
16000.0,2016-01-01,debt_consolidation,626.0,18.1%,780xx,TX,< 1 year,0.0
1000.0,2016-11-28,Moving and relocation,512.0,42.59%,281xx,NC,< 1 year,0.0
34000.0,2018-06-12,Debt consolidation,,163.51%,704xx,LA,< 1 year,0.0
10000.0,2018-07-17,Debt consolidation,,2.54%,770xx,TX,< 1 year,0.0
5000.0,2018-04-02,Debt consolidation,,13.8%,833xx,ID,< 1 year,0.0
20000.0,2018-12-28,Car financing,,100%,243xx,CA,< 1 year,0.0
20000.0,2017-03-16,Debt consolidation,673.0,27.03%,928xx,CA,< 1 year,0.0
15000.0,2017-08-26,other,,0.5%,301xx,GA,5 years,0.0
2000.0,2017-10-29,Car financing,610.0,41.02%,913xx,CA,< 1 year,0.0
1000.0,2017-01-11,Other,573.0,8.36%,333xx,FL,< 1 year,0.0
8000.0,2010-01-14,debt_consolidation,648.0,15.49%,606xx,IL,4 years,0.0
15000.0,2018-12-28,Other,,11.01%,302xx,GA,< 1 year,0.0
35000.0,2018-08-08,Major purchase,,7.13%,752xx,TX,< 1 year,0.0
5000.0,2013-09-04,credit_card,491.0,64.91%,112xx,NY,< 1 year,0.0
40000.0,2018-10-30,Debt consolidation,,26.14%,320xx,FL,< 1 year,0.0
35000.0,2018-04-27,Debt consolidation,,36.19%,273xx,NC,< 1 year,0.0
25000.0,2017-07-19,debt_consolidation,,7.68%,945xx,CA,5 years,0.0
1000.0,2015-04-14,debt_consolidation,,14.52%,782xx,TX,< 1 year,0.0
30000.0,2016-05-06,debt_consolidation,,20.03%,032xx,NH,5 years,0.0
10000.0,2017-02-14,debt_consolidation,,429.63%,047xx,ME,< 1 year,0.0
1000.0,2009-05-25,dept,455.0,0%,941xx,CA,< 1 year,0.0
3000.0,2015-04-18,debt_consolidation,,9.3%,489xx,MI,< 1 year,0.0
10000.0,2018-06-22,Home buying,,20.16%,395xx,MS,< 1 year,0.0
10000.0,2018-07-22,Home buying,,7.06%,038xx,NH,< 1 year,0.0
10000.0,2017-03-22,Debt consolidation,575.0,36.65%,327xx,FL,< 1 year,0.0
3000.0,2017-08-14,home_improvement,,28.81%,296xx,SC,< 1 year,0.0
35000.0,2018-05-18,Home buying,,8.82%,296xx,SC,< 1 year,0.0
6000.0,2017-05-12,Debt consolidation,584.0,36.74%,770xx,TX,< 1 year,0.0
10000.0,2017-01-07,medical,,35.59%,153xx,PA,< 1 year,0.0
30000.0,2017-08-30,Debt consolidation,599.0,9.47%,721xx,AR,< 1 year,0.0
10000.0,2017-07-05,debt_consolidation,,26.37%,627xx,IL,< 1 year,0.0
2500.0,2018-04-20,Debt consolidation,,0.4%,800xx,CO,< 1 year,0.0
30000.0,2017-03-03,Car financing,640.0,10.48%,750xx,TX,< 1 year,0.0
1000.0,2017-11-17,Other,679.0,37.15%,330xx,FL,< 1 year,0.0
10000.0,2018-10-08,Debt consolidation,,24.04%,654xx,MO,< 1 year,0.0
6000.0,2018-04-10,Debt consolidation,,0.59%,930xx,CA,< 1 year,0.0
20000.0,2013-07-31,Debt consolidation,659.0,24.31%,934xx,CA,1 year,0.0
15000.0,2017-03-22,Debt consolidation,692.0,7.94%,473xx,IN,< 1 year,0.0
30000.0,2016-03-30,credit_card,,25.53%,147xx,NY,5 years,0.0
2000.0,2015-01-29,medical,501.0,20.8%,770xx,TX,< 1 year,0.0
20000.0,2015-02-01,debt_consolidation,612.0,22.41%,786xx,TX,< 1 year,0.0
5000.0,2018-08-15,Debt consolidation,,64.95%,104xx,NY,< 1 year,0.0
4000.0,2018-01-04,Car financing,594.0,25%,282xx,NC,< 1 year,0.0
30000.0,2017-09-03,Debt consolidation,,18.3%,908xx,CA,3 years,0.0
35000.0,2015-04-20,debt_consolidation,,21.2%,339xx,FL,< 1 year,0.0
2500.0,2017-12-10,Credit card refinancing,563.0,309.93%,926xx,CA,< 1 year,0.0
2000.0,2018-11-10,Major purchase,,24.97%,300xx,GA,< 1 year,0.0
5000.0,2018-11-06,Credit card refinancing,,11.82%,301xx,GA,< 1 year,0.0
2000.0,2017-12-09,Vacation,651.0,22.18%,980xx,WA,< 1 year,0.0
14000.0,2018-11-18,Debt consolidation,,47.42%,774xx,TX,< 1 year,0.0
6000.0,2017-11-25,Other,501.0,21.43%,285xx,NC,< 1 year,0.0
2000.0,2016-06-22,debt_consolidation,,51.4%,740xx,OK,5 years,0.0
15000.0,2015-09-17,home_improvement,,0.71%,278xx,NC,< 1 year,0.0
26000.0,2018-12-07,Credit card refinancing,,100%,532xx,WI,< 1 year,0.0
3000.0,2018-10-02,Debt consolidation,,105.1%,321xx,FL,< 1 year,0.0
25000.0,2017-07-04,Debt consolidation,628.0,27.43%,346xx,FL,10+ years,0.0
30000.0,2016-03-14,Debt consolidation,,17.06%,432xx,OH,1 year,0.0
15000.0,2018-06-30,Home buying,,100%,431xx,OH,< 1 year,0.0
4000.0,2017-05-05,Credit card refinancing,540.0,556.84%,243xx,VA,< 1 year,0.0
20000.0,2017-09-25,other,,9.32%,941xx,CA,< 1 year,0.0
4000.0,2017-03-06,other,,12.14%,488xx,MI,< 1 year,0.0
5000.0,2018-08-12,Debt consolidation,,31.69%,481xx,MI,8 years,0.0
10000.0,2017-08-30,Debt consolidation,666.0,1.64%,117xx,NY,< 1 year,0.0
4000.0,2016-01-01,Moving and relocation,,6.83%,880xx,NM,5 years,0.0
15000.0,2018-09-06,Credit card refinancing,,81.4%,775xx,TX,< 1 year,0.0
10000.0,2018-05-07,Other,,82.26%,300xx,GA,< 1 year,0.0
20000.0,2017-05-16,small_business,,1.42%,317xx,GA,5 years,0.0
2500.0,2018-05-01,Debt consolidation,,35.9%,334xx,FL,< 1 year,0.0
25000.0,2018-04-04,Credit card refinancing,,31.47%,350xx,AL,< 1 year,0.0
10000.0,2017-09-21,Debt consolidation,645.0,9999%,561xx,MN,< 1 year,0.0
15000.0,2016-07-11,debt_consolidation,,10.37%,303xx,GA,< 1 year,0.0
5000.0,2016-11-17,Other,576.0,2.34%,270xx,NC,< 1 year,0.0
7000.0,2018-11-10,Other,,100%,478xx,IN,< 1 year,0.0
35000.0,2017-11-05,Debt consolidation,620.0,25.29%,920xx,CA,< 1 year,0.0
10000.0,2018-08-08,Debt consolidation,630.0,40.56%,601xx,IL,< 1 year,0.0
8000.0,2018-03-28,Debt consolidation,,8.4%,628xx,IL,3 years,0.0
15000.0,2013-10-28,debt_consolidation,627.0,9.4%,550xx,MN,< 1 year,0.0
5000.0,2018-10-03,Other,,10.19%,392xx,MS,< 1 year,0.0
20075.0,2017-05-25,Car financing,610.0,100%,371xx,TN,< 1 year,0.0
3400.0,2014-02-14,debt_consolidation,660.0,0%,112xx,NY,< 1 year,0.0
5000.0,2018-06-21,Other,,27.07%,920xx,CA,9 years,0.0
1000.0,2018-03-05,Other,,6.68%,614xx,IL,< 1 year,0.0
2500.0,2017-10-19,Medical expenses,626.0,9999%,054xx,VT,< 1 year,0.0
2800.0,2017-03-10,debt_consolidation,,19.77%,481xx,MI,5 years,0.0
5000.0,2018-03-26,Debt consolidation,,9.58%,120xx,NY,< 1 year,0.0
5000.0,2018-06-15,Credit card refinancing,,0%,770xx,TX,< 1 year,0.0
10000.0,2018-08-03,Other,,22.12%,400xx,KY,< 1 year,0.0
2500.0,2016-10-24,other,,26.8%,331xx,FL,5 years,0.0
1000.0,2016-06-23,debt_consolidation,,0%,373xx,TN,< 1 year,0.0
18000.0,2018-06-17,Credit card refinancing,,45.58%,711xx,LA,< 1 year,0.0
2000.0,2015-05-27,other,,19.32%,490xx,MI,< 1 year,0.0
1000.0,2018-08-13,Other,,0%,070xx,NJ,< 1 year,0.0
35000.0,2018-08-31,Debt consolidation,,10.45%,930xx,CA,< 1 year,0.0
1200.0,2017-07-13,Medical expenses,,100%,853xx,AZ,< 1 year,0.0
20000.0,2018-10-11,Home improvement,,12.59%,335xx,FL,,0.0
20000.0,2017-08-09,debt_consolidation,,0%,482xx,MI,,0.0
40000.0,2018-03-21,Debt consolidation,,44.82%,761xx,TX,< 1 year,0.0
1000.0,2017-05-22,Debt consolidation,624.0,26.35%,731xx,OK,< 1 year,0.0
10000.0,2018-08-06,Other,,2.2%,759xx,TX,< 1 year,0.0
3000.0,2017-07-31,other,,80.82%,486xx,MI,< 1 year,0.0
35000.0,2018-10-28,Other,,1%,109xx,NY,< 1 year,0.0
10000.0,2017-02-21,debt_consolidation,,-1%,937xx,CA,< 1 year,0.0
35000.0,2017-12-11,Debt consolidation,751.0,31.55%,463xx,IN,< 1 year,0.0
10000.0,2018-12-25,Debt consolidation,,9.33%,077xx,NJ,< 1 year,0.0
4000.0,2017-04-28,debt_consolidation,,28.97%,302xx,GA,< 1 year,0.0
15500.0,2018-04-19,Other,,1.4%,921xx,CA,< 1 year,0.0
20000.0,2015-01-22,debt_consolidation,578.0,26.7%,193xx,PA,< 1 year,0.0
3000.0,2012-11-26,other,701.0,21.44%,857xx,AZ,< 1 year,0.0
30000.0,2014-01-15,debt_consolidation,637.0,51.73%,030xx,NH,5 years,0.0
20000.0,2018-05-10,Credit card refinancing,,100%,752xx,TX,< 1 year,0.0
10000.0,2017-02-21,credit_card,,42.4%,662xx,KS,< 1 year,0.0
25000.0,2018-10-16,Debt consolidation,,18.11%,329xx,FL,,0.0
11500.0,2017-07-12,Debt consolidation,563.0,14.47%,483xx,MI,< 1 year,0.0
20000.0,2017-05-23,credit_card,,54.54%,384xx,TN,5 years,0.0
15000.0,2015-05-12,debt_consolidation,,20.78%,199xx,DE,< 1 year,0.0
25000.0,2018-09-07,Debt consolidation,651.0,70.97%,549xx,WI,< 1 year,0.0
5000.0,2015-07-08,debt_consolidation,,13.83%,280xx,NC,< 1 year,0.0
20000.0,2011-07-06,major_purchase,722.0,12.08%,532xx,WI,< 1 year,0.0
35000.0,2016-12-29,credit_card,,35.71%,871xx,NM,5 years,0.0
35000.0,2016-01-22,credit_card,,18.06%,954xx,CA,5 years,0.0
10000.0,2014-12-09,major_purchase,585.0,14.17%,336xx,FL,< 1 year,0.0
5400.0,2018-06-29,Debt consolidation,,14.72%,473xx,IN,3 years,0.0
5000.0,2018-08-23,Car financing,,12.02%,687xx,NE,< 1 year,0.0
4000.0,2018-03-22,Other,,30.35%,760xx,TX,< 1 year,0.0
10000.0,2017-06-09,Debt consolidation,,14.79%,954xx,CA,6 years,0.0
5000.0,2016-09-11,other,,0.63%,115xx,NY,< 1 year,0.0
14000.0,2016-12-16,debt_consolidation,587.0,100.06%,608xx,IL,< 1 year,0.0
27000.0,2017-06-08,Debt consolidation,,37.07%,601xx,IL,10+ years,2.0
20000.0,2018-04-21,Credit card refinancing,,26.39%,141xx,NY,< 1 year,0.0
5000.0,2018-05-01,Debt consolidation,,100%,600xx,IL,< 1 year,0.0
13000.0,2016-12-03,debt_consolidation,,21%,109xx,NY,< 1 year,0.0
30000.0,2015-01-26,debt_consolidation,626.0,25.5%,378xx,TN,< 1 year,0.0
15000.0,2017-07-21,debt_consolidation,,15.88%,477xx,IN,5 years,0.0
30000.0,2018-10-01,Credit card refinancing,,3.74%,206xx,MD,< 1 year,0.0
10000.0,2018-05-02,Credit card refinancing,,30.32%,440xx,OH,< 1 year,0.0
10000.0,2013-10-01,debt_consolidation,635.0,60.59%,840xx,UT,< 1 year,0.0
23000.0,2014-02-20,credit_card,698.0,43.38%,150xx,PA,< 1 year,0.0
6000.0,2017-05-03,Debt consolidation,657.0,18.29%,342xx,FL,< 1 year,0.0
10000.0,2017-11-10,Credit card refinancing,,100%,475xx,IN,< 1 year,0.0
4000.0,2015-11-05,debt_consolidation,,191.09%,606xx,IL,< 1 year,0.0
20000.0,2018-03-09,Major purchase,,16.9%,328xx,FL,< 1 year,0.0
10000.0,2018-07-03,Debt consolidation,,27%,155xx,PA,1 year,0.0
5000.0,2017-09-11,debt_consolidation,,-1%,027xx,MA,< 1 year,0.0
20000.0,2015-04-14,credit_card,,29.1%,711xx,LA,5 years,0.0
22000.0,2017-09-21,Debt consolidation,,100%,802xx,CO,< 1 year,0.0
1000.0,2016-12-30,Debt consolidation,636.0,31.76%,080xx,NJ,< 1 year,0.0
10000.0,2017-08-14,debt_consolidation,,150.89%,871xx,NM,5 years,0.0
4000.0,2018-08-01,Other,,15.44%,283xx,NC,< 1 year,0.0
5500.0,2017-03-07,debt_consolidation,,11.25%,802xx,CO,5 years,0.0
10000.0,2017-08-24,Credit card refinancing,597.0,39.55%,959xx,CA,< 1 year,0.0
18000.0,2017-10-29,Debt consolidation,665.0,16.74%,334xx,FL,< 1 year,0.0
6000.0,2018-01-02,Credit card refinancing,657.0,6.42%,220xx,VA,< 1 year,0.0
20000.0,2015-02-20,debt_consolidation,670.0,21.32%,136xx,NY,< 1 year,0.0
5000.0,2017-07-07,Debt consolidation,702.0,35.57%,313xx,GA,10+ years,0.0
1000.0,2018-06-19,Other,,13.47%,154xx,PA,< 1 year,0.0
5000.0,2015-08-31,home_improvement,,24.86%,067xx,CT,< 1 year,0.0
3500.0,2015-06-29,moving,,31.14%,302xx,GA,< 1 year,0.0
40000.0,2018-01-22,Debt consolidation,,42.36%,377xx,TN,< 1 year,0.0
30000.0,2018-09-12,Credit card refinancing,749.0,57.6%,633xx,MO,< 1 year,0.0
10000.0,2017-09-22,debt_consolidation,,58.45%,044xx,ME,< 1 year,0.0
5000.0,2017-11-27,Medical expenses,640.0,13.56%,024xx,MA,< 1 year,0.0
50000.0,2016-05-09,Business Loan,,-1%,945xx,TX,< 1 year,0.0
10000.0,2018-04-03,Debt consolidation,,44.24%,983xx,WA,< 1 year,0.0
15000.0,2018-10-20,Debt consolidation,,29.34%,902xx,CA,< 1 year,0.0
40000.0,2018-12-08,Major purchase,,0%,846xx,UT,< 1 year,0.0
6500.0,2018-10-11,Debt consolidation,,1.08%,752xx,TX,,0.0
5000.0,2017-04-05,other,,3%,750xx,TX,< 1 year,0.0
15000.0,2013-05-02,debt_consolidation,641.0,7.44%,104xx,NY,< 1 year,0.0
6000.0,2017-04-25,debt_consolidation,,26.75%,900xx,CA,< 1 year,0.0
6000.0,2018-05-07,Other,,2.73%,800xx,CO,< 1 year,0.0
3000.0,2014-07-17,moving,603.0,0%,130xx,NY,< 1 year,0.0
35000.0,2017-07-07,debt_consolidation,,-1%,774xx,TX,,0.0
1000.0,2016-06-29,debt_consolidation,,41.77%,298xx,SC,< 1 year,0.0
2000.0,2018-09-07,Other,,20.53%,315xx,GA,< 1 year,0.0
1500.0,2013-06-07,moving,551.0,2.06%,303xx,GA,< 1 year,0.0
40000.0,2016-10-04,medical,,3.26%,850xx,AZ,< 1 year,0.0
1000.0,2018-11-27,Other,,13.33%,986xx,WA,,0.0
40000.0,2017-01-25,Debt consolidation,643.0,20.64%,018xx,MA,< 1 year,0.0
10000.0,2017-11-09,Home buying,608.0,1.25%,703xx,LA,< 1 year,0.0
10000.0,2017-10-16,debt_consolidation,,23.25%,970xx,OR,< 1 year,0.0
10000.0,2015-06-28,other,,64.74%,297xx,SC,< 1 year,0.0
20000.0,2018-08-28,Home improvement,,33.2%,731xx,OK,< 1 year,0.0
20000.0,2015-06-24,credit_card,,48.32%,967xx,HI,< 1 year,0.0
205000.0,2018-08-05,Business Loan,,-1%,410xx,KY,< 1 year,0.0
9500.0,2013-05-22,credit_card,683.0,50.67%,023xx,MA,< 1 year,0.0
1200.0,2018-11-27,Debt consolidation,,26.23%,766xx,TX,< 1 year,0.0
5000.0,2017-08-25,Credit card refinancing,582.0,18.48%,282xx,NC,< 1 year,0.0
10000.0,2013-06-24,medical,594.0,1.03%,606xx,IL,< 1 year,0.0
8000.0,2017-12-20,Debt consolidation,574.0,10.33%,919xx,CA,< 1 year,0.0
5000.0,2014-12-14,debt_consolidation,592.0,4.82%,606xx,IL,< 1 year,0.0
3000.0,2015-08-28,medical,,0%,991xx,WA,< 1 year,0.0
5000.0,2016-02-26,other,,10.28%,158xx,PA,10+ years,0.0
2000.0,2016-12-01,Debt consolidation,613.0,18.32%,302xx,GA,< 1 year,0.0
1000.0,2016-11-21,other,,21.25%,760xx,TX,< 1 year,0.0
1500.0,2017-10-13,debt_consolidation,,15.6%,173xx,PA,2 years,0.0
12000.0,2015-07-01,debt_consolidation,,5.52%,114xx,NY,< 1 year,0.0
25000.0,2017-06-01,debt_consolidation,,53.34%,469xx,IN,< 1 year,0.0
30000.0,2016-06-02,other,,-1%,341xx,FL,5 years,0.0
10000.0,2017-01-05,credit_card,,48.34%,184xx,PA,< 1 year,0.0
35000.0,2017-05-25,debt_consolidation,,-1%,331xx,FL,< 1 year,0.0
5000.0,2017-05-10,Debt consolidation,562.0,19.73%,104xx,NY,< 1 year,0.0
35000.0,2015-10-18,debt_consolidation,,27.2%,479xx,IN,< 1 year,0.0
6000.0,2018-04-06,Debt consolidation,586.0,7.37%,119xx,NY,< 1 year,0.0
5000.0,2018-09-20,Credit card refinancing,,54.12%,882xx,NM,< 1 year,0.0
10000.0,2018-06-11,Medical expenses,,3.71%,275xx,NC,< 1 year,0.0
1500.0,2018-05-17,Moving and relocation,530.0,0.3%,925xx,CA,< 1 year,0.0
40000.0,2017-08-14,Debt consolidation,728.0,3.8%,937xx,CA,10+ years,0.0
3000.0,2018-03-29,Debt consolidation,,2.04%,957xx,CA,< 1 year,0.0
10000.0,2016-01-22,debt_consolidation,,59.09%,985xx,WA,< 1 year,0.0
15000.0,2010-10-15,debt_consolidation,617.0,23.69%,334xx,FL,< 1 year,0.0
18000.0,2016-10-11,car,,4.3%,936xx,CA,5 years,0.0
4000.0,2014-12-12,debt_consolidation,516.0,44.6%,284xx,NC,< 1 year,0.0
10000.0,2016-11-02,debt_consolidation,,93.39%,207xx,MD,< 1 year,0.0
7000.0,2017-07-28,Debt consolidation,617.0,25.15%,282xx,NC,< 1 year,0.0
1500.0,2015-08-28,other,,32.11%,125xx,NY,< 1 year,0.0
40000.0,2018-07-25,Home improvement,,3.37%,115xx,NY,< 1 year,0.0
5000.0,2017-07-19,Debt consolidation,600.0,255.19%,296xx,SC,< 1 year,0.0
35000.0,2017-03-17,home_improvement,,0.92%,765xx,TX,< 1 year,0.0
20000.0,2018-04-04,Debt consolidation,,7.9%,800xx,CO,2 years,0.0
6000.0,2016-05-04,other,,0.8%,112xx,NY,< 1 year,0.0
2500.0,2016-08-08,vacation,,0%,112xx,NY,< 1 year,0.0
5000.0,2015-01-13,car,634.0,34.73%,294xx,SC,< 1 year,0.0
5000.0,2018-07-12,Other,,1.92%,338xx,FL,3 years,0.0
10000.0,2017-07-11,debt_consolidation,,42.67%,462xx,IN,< 1 year,0.0
6000.0,2012-10-22,debt_consolidation,607.0,3.4%,346xx,FL,< 1 year,0.0
4500.0,2016-01-02,debt_consolidation,,25.2%,900xx,CA,< 1 year,0.0
6000.0,2017-05-08,Credit card refinancing,605.0,26.93%,472xx,IN,< 1 year,0.0
5500.0,2017-09-05,debt_consolidation,,29.27%,731xx,OK,,0.0
4000.0,2018-01-08,Debt consolidation,707.0,7.29%,802xx,CO,< 1 year,0.0
10000.0,2018-02-02,Debt consolidation,,8.09%,775xx,TX,< 1 year,0.0
15000.0,2015-12-08,debt_consolidation,,32.8%,190xx,PA,< 1 year,0.0
3000.0,2016-01-15,vacation,,3%,917xx,CA,< 1 year,0.0
28000.0,2018-09-05,Debt consolidation,,100%,223xx,VA,< 1 year,0.0
1000.0,2018-10-16,Debt consolidation,,0%,919xx,CA,1 year,0.0
10000.0,2018-09-26,Major purchase,,3.81%,852xx,AZ,< 1 year,0.0
35000.0,2014-06-13,small_business,688.0,8.36%,301xx,GA,< 1 year,0.0
5000.0,2015-11-15,debt_consolidation,573.0,26.17%,891xx,NV,< 1 year,0.0
25000.0,2018-03-19,Home buying,,21.07%,474xx,IN,< 1 year,0.0
10000.0,2017-01-03,debt_consolidation,,37.22%,420xx,KY,< 1 year,0.0
3000.0,2009-09-15,Rent help,510.0,21.57%,544xx,WI,2 years,0.0
7000.0,2015-07-15,debt_consolidation,,43.57%,937xx,CA,< 1 year,0.0
1500.0,2017-09-18,Car financing,597.0,20.71%,386xx,MS,< 1 year,0.0
40000.0,2016-08-07,Debt consolidation,,34.85%,300xx,GA,,0.0
5000.0,2016-10-11,home_improvement,,18.59%,860xx,AZ,< 1 year,0.0
20000.0,2015-02-21,home_improvement,723.0,28%,460xx,IN,< 1 year,0.0
5000.0,2017-07-14,other,,15.47%,221xx,VA,5 years,0.0
30000.0,2017-01-03,debt_consolidation,,26.62%,402xx,KY,< 1 year,0.0
12000.0,2017-10-23,Credit card refinancing,646.0,18.36%,327xx,FL,< 1 year,0.0
1000.0,2016-01-19,other,,-1%,780xx,TX,< 1 year,0.0
8000.0,2016-02-16,medical,,0%,439xx,OH,< 1 year,0.0
15000.0,2018-12-05,Other,,100%,836xx,ID,< 1 year,0.0
10000.0,2018-02-19,Home improvement,742.0,9.09%,750xx,TX,8 years,0.0
7450.0,2017-02-09,Credit card refinancing,837.0,26.42%,982xx,WA,< 1 year,0.0
10000.0,2016-07-10,other,,3.75%,070xx,NJ,< 1 year,0.0
15000.0,2017-11-29,Debt consolidation,606.0,100%,394xx,MS,< 1 year,0.0
20000.0,2016-10-30,credit_card,,19.36%,104xx,NY,5 years,0.0
20000.0,2016-11-21,Debt consolidation,648.0,6.09%,794xx,TX,< 1 year,0.0
1000.0,2018-03-28,Other,,100%,212xx,MD,< 1 year,0.0
15000.0,2017-11-03,Credit card refinancing,715.0,44.32%,312xx,GA,< 1 year,0.0
40000.0,2018-05-07,Debt consolidation,,91.45%,644xx,MO,< 1 year,0.0
4000.0,2018-02-16,Car financing,,20.91%,919xx,CA,< 1 year,0.0
8400.0,2018-07-09,Credit card refinancing,,9999%,640xx,MO,< 1 year,0.0
2000.0,2016-03-13,home_improvement,,13.35%,850xx,AZ,< 1 year,0.0
10000.0,2015-04-29,debt_consolidation,,35.2%,630xx,MO,< 1 year,0.0
5000.0,2018-12-17,Other,,56.31%,750xx,TX,2 years,0.0
17000.0,2018-09-13,Credit card refinancing,,51.24%,395xx,MS,< 1 year,0.0
2200.0,2015-12-22,other,,1.92%,241xx,VA,< 1 year,0.0
